order_id,order_date,customer_id,channel,status
O119882,2023-10-06,C5962,Marketplace,Completed
O119883,2023-11-15,C3244,Web,Returned
O119884,2023-03-11,C1402,Web,Completed
O119885,2023-05-22,C5195,Web,Completed
O119886,2023-01-03,C5464,Web,Completed
O119887,2023-08-08,C2879,Mobile App,Completed
O119888,2024-06-08,C3286,Web,Completed
O119889,2024-05-21,C4628,Web,Completed
O119890,2023-10-22,C1161,Marketplace,Completed
O119891,2023-10-08,C5418,Mobile App,Completed
O119892,2023-11-21,C1001,Mobile App,Completed
O119893,2023-08-02,C1921,Marketplace,Completed
O119894,2024-11-21,C2575,Web,Completed
O119895,2024-10-25,C4213,Web,Completed
O119896,2024-11-24,C4914,Marketplace,Completed
O119897,2023-07-24,C1880,Web,Completed
O119898,2023-08-14,C2664,Retail Store,Returned
O119899,2023-08-06,C4997,Web,Completed
O119900,2024-03-06,C2662,Web,Completed
O119901,2023-02-17,C2806,Web,Completed
O119902,2024-02-14,C3105,Web,Completed
O119903,2024-11-26,C4101,Mobile App,Completed
O119904,2023-10-25,C5023,Marketplace,Completed
O119905,2024-05-25,C5631,Web,Completed
O119906,2024-12-16,C5190,Web,Completed
O119907,2024-04-14,C2246,Mobile App,Completed
O119908,2023-12-10,C2882,Mobile App,Completed
O119909,2023-01-10,C4176,Mobile App,Completed
O119910,2024-11-06,C2949,Web,Completed
O119911,2023-06-28,C3718,Marketplace,Returned
O119912,2023-11-16,C2712,Web,Completed
O119913,2024-08-28,C4305,Mobile App,Completed
O119914,2023-04-21,C4068,Mobile App,Completed
O119915,2023-07-21,C1509,Web,Completed
O119916,2024-11-30,C5947,Web,Completed
O119917,2024-01-28,C1511,Mobile App,Completed
O119918,2024-02-04,C3007,Web,Completed
O119919,2023-02-02,C5227,Web,Completed
O119920,2024-08-15,C1144,Marketplace,Completed
O119921,2023-11-03,C2434,Marketplace,Completed
O119922,2023-10-11,C4508,Web,Completed
O119923,2024-06-21,C4403,Web,Completed
O119924,2023-11-09,C5449,Web,Completed
O119925,2023-03-02,C4465,Web,Completed
O119926,2024-12-25,C3942,Web,Completed
O119927,2024-03-19,C1933,Web,Completed
O119928,2024-03-27,C5412,Retail Store,Returned
O119929,2024-10-06,C3012,Retail Store,Completed
O119930,2023-12-25,C1880,Web,Completed
O119931,2023-01-23,C1582,Web,Completed
O119932,2023-04-08,C5858,Marketplace,Completed
O119933,2024-11-22,C1542,Marketplace,Completed
O119934,2024-12-21,C1948,Marketplace,Completed
O119935,2023-03-03,C5428,Mobile App,Completed
O119936,2023-12-02,C4397,Mobile App,Completed
O119937,2023-06-18,C4246,Web,Completed
O119938,2024-02-14,C1501,Marketplace,Completed
O119939,2023-06-08,C2634,Marketplace,Completed
O119940,2024-03-27,C4873,Web,Completed
O119941,2024-06-18,C3794,Web,Completed
O119942,2024-04-01,C1275,Mobile App,Completed
O119943,2024-04-19,C4096,Retail Store,Completed
O119944,2023-06-20,C1245,Mobile App,Completed
O119945,2024-12-23,C1095,Marketplace,Completed
O119946,2024-11-23,C2161,Mobile App,Completed
O119947,2023-07-15,C2720,Mobile App,Completed
O119948,2023-07-13,C3764,Mobile App,Returned
O119949,2023-11-19,C3860,Retail Store,Completed
O119950,2024-11-20,C5418,Marketplace,Completed
O119951,2024-10-15,C2764,Marketplace,Completed
O119952,2023-08-11,C2533,Web,Completed
O119953,2023-10-24,C2464,Web,Completed
O119954,2024-05-03,C3250,Web,Completed
O119955,2024-11-28,C3338,Web,Completed
O119956,2023-05-27,C2110,Marketplace,Completed
O119957,2023-09-18,C4662,Web,Completed
O119958,2023-01-18,C3651,Web,Completed
O119959,2024-03-13,C4693,Marketplace,Completed
O119960,2023-09-10,C1127,Marketplace,Completed
O119961,2024-06-07,C3964,Web,Completed
O119962,2024-03-10,C5377,Mobile App,Completed
O119963,2023-01-18,C4843,Web,Completed
O119964,2023-07-10,C2503,Web,Completed
O119965,2024-12-15,C1712,Web,Completed
O119966,2023-03-27,C5615,Mobile App,Returned
O119967,2024-10-12,C1791,Marketplace,Returned
O119968,2023-01-25,C3208,Mobile App,Completed
O119969,2024-05-13,C4802,Marketplace,Completed
O119970,2023-09-15,C3803,Web,Completed
O119971,2023-06-09,C2366,Web,Completed
O119972,2023-04-25,C5202,Marketplace,Completed
O119973,2024-12-07,C1998,Web,Completed
O119974,2023-12-11,C5691,Web,Returned
O119975,2023-03-11,C1575,Marketplace,Completed
O119976,2024-12-20,C1101,Web,Completed
O119977,2023-05-14,C3190,Mobile App,Completed
O119978,2023-02-09,C3084,Web,Completed
O119979,2024-03-28,C3716,Web,Completed
O119980,2023-01-30,C3543,Retail Store,Completed
O119981,2024-03-24,C2415,Mobile App,Completed
O119982,2023-11-19,C2677,Marketplace,Completed
O119983,2023-10-06,C2787,Mobile App,Completed
O119984,2023-11-23,C5936,Marketplace,Completed
O119985,2024-12-18,C5832,Web,Completed
O119986,2024-05-27,C3745,Web,Completed
O119987,2023-12-19,C2288,Web,Completed
O119988,2023-03-14,C3587,Web,Completed
O119989,2024-03-03,C3056,Mobile App,Returned
O119990,2024-08-05,C1076,Web,Completed
O119991,2024-12-12,C2828,Mobile App,Completed
O119992,2024-03-04,C2759,Web,Completed
O119993,2023-07-31,C3846,Web,Completed
O119994,2023-03-21,C4981,Mobile App,Completed
O119995,2024-03-07,C5126,Marketplace,Completed
O119996,2024-12-16,C5983,Marketplace,Completed
O119997,2024-10-04,C5559,Web,Completed
O119998,2023-08-21,C1774,Retail Store,Returned
O119999,2024-11-16,C3027,Web,Returned
O120000,2024-11-18,C1740,Web,Completed
O120001,2023-05-30,C3088,Web,Completed
O120002,2024-07-21,C4941,Web,Completed
O120003,2023-03-24,C3870,Marketplace,Completed
O120004,2024-01-24,C4622,Marketplace,Completed
O120005,2024-09-22,C5427,Mobile App,Completed
O120006,2024-12-13,C5703,Web,Completed
O120007,2023-12-20,C1400,Web,Completed
O120008,2024-08-06,C2521,Web,Completed
O120009,2023-12-11,C5863,Mobile App,Completed
O120010,2023-04-07,C3021,Web,Completed
O120011,2024-08-16,C4840,Mobile App,Completed
O120012,2024-05-15,C3485,Marketplace,Completed
O120013,2023-05-20,C3288,Web,Completed
O120014,2023-07-15,C2479,Mobile App,Completed
O120015,2024-01-14,C4060,Web,Completed
O120016,2024-01-19,C1271,Mobile App,Completed
O120017,2024-11-29,C5814,Web,Completed
O120018,2023-10-21,C4895,Mobile App,Completed
O120019,2023-09-04,C2002,Mobile App,Completed
O120020,2024-02-22,C4039,Web,Completed
O120021,2024-04-26,C5708,Web,Completed
O120022,2024-02-12,C1376,Marketplace,Completed
O120023,2024-05-12,C1933,Web,Completed
O120024,2023-09-12,C3576,Retail Store,Returned
O120025,2023-09-20,C5812,Marketplace,Completed
O120026,2023-11-04,C1369,Retail Store,Completed
O120027,2023-08-02,C1071,Web,Completed
O120028,2024-01-01,C3085,Marketplace,Completed
O120029,2024-09-16,C4543,Mobile App,Returned
O120030,2024-04-30,C4303,Web,Completed
O120031,2024-08-24,C1152,Mobile App,Completed
O120032,2023-03-15,C3196,Marketplace,Completed
O120033,2024-12-27,C3309,Mobile App,Completed
O120034,2023-09-16,C3466,Marketplace,Completed
O120035,2024-07-01,C1034,Marketplace,Returned
O120036,2024-12-02,C3236,Mobile App,Completed
O120037,2024-07-14,C1213,Mobile App,Completed
O120038,2024-04-23,C3309,Mobile App,Returned
O120039,2023-05-20,C4955,Web,Completed
O120040,2024-11-12,C1174,Marketplace,Completed
O120041,2023-11-07,C5600,Web,Completed
O120042,2024-03-30,C3884,Mobile App,Completed
O120043,2024-03-22,C4562,Web,Completed
O120044,2023-06-29,C3402,Retail Store,Completed
O120045,2023-10-13,C5203,Retail Store,Completed
O120046,2024-09-19,C2422,Web,Completed
O120047,2023-12-24,C1777,Mobile App,Completed
O120048,2023-01-14,C3364,Web,Completed
O120049,2024-06-01,C3992,Retail Store,Completed
O120050,2023-05-02,C5216,Retail Store,Returned
O120051,2024-07-06,C3488,Mobile App,Completed
O120052,2023-10-19,C1459,Web,Completed
O120053,2024-06-18,C5283,Mobile App,Completed
O120054,2024-09-04,C5120,Marketplace,Completed
O120055,2024-05-26,C3779,Marketplace,Completed
O120056,2024-11-17,C1278,Web,Completed
O120057,2023-02-25,C5579,Web,Completed
O120058,2023-09-30,C4316,Mobile App,Completed
O120059,2023-01-18,C5546,Web,Completed
O120060,2023-04-03,C1634,Web,Completed
O120061,2023-03-24,C2717,Marketplace,Completed
O120062,2024-09-02,C2150,Web,Completed
O120063,2023-11-29,C4728,Mobile App,Returned
O120064,2024-02-19,C2574,Marketplace,Completed
O120065,2023-08-01,C5423,Web,Completed
O120066,2023-12-21,C3096,Web,Completed
O120067,2024-07-20,C2828,Retail Store,Cancelled
O120068,2024-08-02,C4074,Marketplace,Completed
O120069,2023-12-20,C4872,Marketplace,Completed
O120070,2023-06-16,C2951,Web,Completed
O120071,2023-12-05,C1002,Web,Completed
O120072,2023-07-10,C5562,Retail Store,Completed
O120073,2023-04-22,C3134,Web,Completed
O120074,2024-11-20,C1558,Web,Completed
O120075,2024-12-28,C4185,Marketplace,Completed
O120076,2024-09-18,C4599,Web,Completed
O120077,2023-03-04,C2822,Web,Cancelled
O120078,2023-05-26,C1791,Web,Completed
O120079,2023-05-11,C5417,Web,Completed
O120080,2024-09-29,C5319,Marketplace,Completed
O120081,2024-02-03,C4261,Web,Completed
O120082,2024-09-28,C2327,Web,Completed
O120083,2023-11-07,C3681,Mobile App,Completed
O120084,2024-09-19,C4036,Retail Store,Completed
O120085,2023-07-09,C5327,Web,Completed
O120086,2024-08-06,C5486,Marketplace,Completed
O120087,2024-01-15,C4748,Retail Store,Completed
O120088,2023-07-06,C4307,Web,Returned
O120089,2024-04-26,C2217,Web,Completed
O120090,2024-03-28,C1609,Web,Completed
O120091,2023-05-14,C5009,Mobile App,Completed
O120092,2024-08-12,C1515,Retail Store,Returned
O120093,2024-12-14,C3567,Marketplace,Completed
O120094,2024-11-16,C3637,Mobile App,Completed
O120095,2023-12-04,C2026,Marketplace,Completed
O120096,2024-09-11,C2344,Mobile App,Cancelled
O120097,2024-09-22,C5883,Retail Store,Completed
O120098,2023-05-03,C4710,Web,Completed
O120099,2023-07-10,C3000,Marketplace,Returned
O120100,2023-12-18,C4706,Web,Completed
O120101,2023-09-16,C1178,Web,Completed
O120102,2024-11-16,C1903,Mobile App,Completed
O120103,2024-06-24,C5605,Marketplace,Completed
O120104,2024-07-17,C4985,Web,Completed
O120105,2023-01-22,C1634,Marketplace,Completed
O120106,2024-08-23,C2031,Marketplace,Completed
O120107,2024-03-17,C3279,Web,Completed
O120108,2023-05-16,C2962,Web,Returned
O120109,2024-07-22,C3589,Marketplace,Completed
O120110,2023-03-19,C5179,Web,Completed
O120111,2023-01-21,C4802,Web,Completed
O120112,2023-03-29,C4726,Mobile App,Completed
O120113,2024-11-22,C1391,Mobile App,Completed
O120114,2024-12-28,C3249,Web,Completed
O120115,2023-12-23,C4743,Mobile App,Completed
O120116,2023-08-28,C4500,Web,Completed
O120117,2024-11-30,C4507,Web,Completed
O120118,2023-04-08,C4989,Web,Completed
O120119,2024-08-22,C2526,Web,Completed
O120120,2023-03-29,C5104,Web,Completed
O120121,2024-09-05,C4966,Mobile App,Completed
O120122,2024-09-15,C2073,Mobile App,Completed
O120123,2024-09-19,C1909,Mobile App,Completed
O120124,2024-07-12,C2633,Web,Completed
O120125,2023-08-14,C5832,Marketplace,Completed
O120126,2024-07-22,C3825,Marketplace,Completed
O120127,2024-10-26,C5667,Web,Completed
O120128,2024-12-02,C2901,Web,Completed
O120129,2024-03-12,C4303,Web,Completed
O120130,2023-11-15,C5949,Web,Cancelled
O120131,2024-11-26,C2710,Web,Completed
O120132,2024-10-27,C4663,Mobile App,Completed
O120133,2023-06-24,C3114,Mobile App,Returned
O120134,2023-11-01,C5515,Mobile App,Completed
O120135,2023-12-29,C4813,Web,Completed
O120136,2023-03-13,C4666,Mobile App,Completed
O120137,2024-08-14,C2038,Web,Completed
O120138,2024-03-28,C5784,Web,Completed
O120139,2024-09-06,C2558,Web,Completed
O120140,2024-12-05,C3010,Mobile App,Completed
O120141,2023-09-17,C3209,Web,Completed
O120142,2024-02-22,C4523,Retail Store,Returned
O120143,2023-07-04,C4913,Marketplace,Completed
O120144,2023-10-12,C5643,Web,Completed
O120145,2023-10-09,C1722,Marketplace,Completed
O120146,2024-11-22,C5209,Web,Completed
O120147,2023-11-06,C1578,Marketplace,Completed
O120148,2024-07-08,C3683,Web,Completed
O120149,2023-11-11,C5517,Web,Completed
O120150,2023-11-13,C4815,Marketplace,Completed
O120151,2023-04-12,C5830,Mobile App,Completed
O120152,2024-06-02,C1193,Web,Completed
O120153,2023-05-08,C3678,Marketplace,Completed
O120154,2024-02-23,C1365,Mobile App,Completed
O120155,2023-09-11,C4555,Mobile App,Completed
O120156,2024-11-29,C1916,Marketplace,Completed
O120157,2024-11-04,C1967,Web,Completed
O120158,2024-02-29,C2444,Web,Completed
O120159,2024-08-13,C5331,Retail Store,Completed
O120160,2024-12-11,C2669,Web,Completed
O120161,2023-03-17,C5336,Mobile App,Completed
O120162,2023-03-13,C3990,Web,Completed
O120163,2024-08-14,C1767,Web,Completed
O120164,2024-11-29,C2174,Web,Completed
O120165,2024-03-04,C4704,Marketplace,Completed
O120166,2023-07-09,C5222,Mobile App,Returned
O120167,2024-10-20,C2041,Mobile App,Completed
O120168,2023-05-28,C3434,Marketplace,Completed
O120169,2024-10-07,C3251,Mobile App,Completed
O120170,2023-01-31,C3320,Retail Store,Returned
O120171,2023-01-02,C2653,Web,Completed
O120172,2024-04-11,C5379,Retail Store,Completed
O120173,2023-01-31,C5354,Marketplace,Completed
O120174,2023-09-10,C2856,Marketplace,Returned
O120175,2024-06-08,C3324,Web,Completed
O120176,2024-09-18,C5493,Web,Completed
O120177,2024-01-24,C5108,Marketplace,Completed
O120178,2024-11-22,C3554,Mobile App,Completed
O120179,2024-07-31,C4037,Marketplace,Completed
O120180,2023-05-01,C5161,Mobile App,Completed
O120181,2023-06-18,C3433,Web,Completed
O120182,2024-12-04,C5319,Web,Completed
O120183,2023-02-16,C4358,Marketplace,Completed
O120184,2023-11-19,C2937,Web,Returned
O120185,2024-06-25,C1016,Mobile App,Completed
O120186,2024-02-08,C5012,Marketplace,Completed
O120187,2024-04-03,C3707,Marketplace,Completed
O120188,2024-04-18,C3923,Web,Completed
O120189,2024-11-09,C1952,Web,Completed
O120190,2023-07-13,C5314,Web,Completed
O120191,2024-05-27,C4918,Marketplace,Completed
O120192,2024-01-15,C1371,Mobile App,Completed
O120193,2024-05-20,C5331,Web,Completed
O120194,2023-04-02,C3107,Web,Returned
O120195,2023-10-21,C4736,Mobile App,Completed
O120196,2024-10-14,C5830,Web,Completed
O120197,2024-04-11,C5694,Mobile App,Completed
O120198,2024-12-28,C5334,Web,Completed
O120199,2023-08-09,C1718,Web,Completed
O120200,2023-12-17,C3801,Mobile App,Completed
O120201,2024-05-15,C2089,Mobile App,Completed
O120202,2024-02-10,C5054,Mobile App,Completed
O120203,2023-06-10,C4561,Mobile App,Completed
O120204,2023-11-16,C2796,Web,Completed
O120205,2024-10-04,C1685,Web,Completed
O120206,2023-10-31,C5453,Mobile App,Completed
O120207,2024-08-31,C3551,Web,Completed
O120208,2024-05-08,C4537,Marketplace,Completed
O120209,2023-04-04,C4418,Mobile App,Completed
O120210,2024-10-29,C4227,Web,Completed
O120211,2024-03-05,C2048,Marketplace,Completed
O120212,2024-05-23,C1804,Marketplace,Completed
O120213,2023-01-31,C3007,Web,Completed
O120214,2023-07-03,C5709,Mobile App,Completed
O120215,2024-04-02,C5053,Web,Completed
O120216,2023-10-12,C5555,Mobile App,Completed
O120217,2023-12-04,C2813,Mobile App,Completed
O120218,2024-03-28,C2808,Web,Completed
O120219,2023-12-18,C4453,Marketplace,Completed
O120220,2023-11-30,C1227,Web,Returned
O120221,2024-02-07,C5763,Marketplace,Completed
O120222,2023-07-25,C5064,Web,Completed
O120223,2024-02-21,C4817,Marketplace,Completed
O120224,2024-03-28,C4859,Marketplace,Completed
O120225,2023-11-27,C4971,Web,Completed
O120226,2024-04-23,C3659,Marketplace,Completed
O120227,2024-06-11,C2572,Web,Completed
O120228,2023-08-15,C5916,Web,Completed
O120229,2023-12-21,C1840,Mobile App,Completed
O120230,2024-05-09,C5613,Retail Store,Completed
O120231,2024-04-28,C4708,Web,Completed
O120232,2023-12-29,C5116,Web,Completed
O120233,2024-10-26,C3227,Marketplace,Completed
O120234,2023-12-08,C4681,Web,Completed
O120235,2024-07-08,C4467,Marketplace,Completed
O120236,2024-11-15,C5228,Retail Store,Completed
O120237,2023-02-15,C2528,Marketplace,Completed
O120238,2024-01-08,C4703,Web,Completed
O120239,2024-09-19,C2042,Web,Completed
O120240,2023-09-28,C5884,Marketplace,Completed
O120241,2024-04-17,C3509,Marketplace,Completed
O120242,2024-04-07,C5529,Web,Completed
O120243,2024-09-11,C1577,Mobile App,Completed
O120244,2024-12-21,C2761,Web,Completed
O120245,2024-09-18,C3824,Mobile App,Returned
O120246,2024-12-12,C5872,Mobile App,Completed
O120247,2024-11-25,C2222,Web,Completed
O120248,2023-02-24,C3299,Web,Completed
O120249,2024-12-20,C1748,Web,Completed
O120250,2023-07-25,C4918,Retail Store,Completed
O120251,2023-08-05,C3400,Web,Returned
O120252,2023-04-25,C2150,Web,Completed
O120253,2024-10-15,C3948,Web,Completed
O120254,2024-03-17,C4498,Mobile App,Completed
O120255,2024-11-13,C4971,Retail Store,Returned
O120256,2023-11-18,C2672,Marketplace,Completed
O120257,2023-11-26,C2423,Mobile App,Completed
O120258,2023-04-20,C4430,Web,Completed
O120259,2024-11-30,C3873,Web,Completed
O120260,2023-12-29,C2063,Web,Completed
O120261,2024-05-20,C3906,Marketplace,Completed
O120262,2024-07-07,C3991,Mobile App,Completed
O120263,2023-09-16,C1832,Mobile App,Completed
O120264,2023-04-04,C5952,Marketplace,Completed
O120265,2024-10-16,C1099,Web,Completed
O120266,2024-08-06,C4278,Web,Completed
O120267,2023-03-11,C4032,Mobile App,Completed
O120268,2024-10-06,C2587,Marketplace,Completed
O120269,2024-02-01,C3691,Mobile App,Completed
O120270,2023-11-26,C2442,Retail Store,Completed
O120271,2024-12-30,C5734,Web,Returned
O120272,2023-12-15,C3219,Web,Completed
O120273,2024-11-18,C3991,Web,Completed
O120274,2024-11-03,C2729,Web,Completed
O120275,2024-04-05,C2000,Web,Completed
O120276,2024-04-18,C1793,Web,Completed
O120277,2024-06-21,C4718,Mobile App,Completed
O120278,2024-10-31,C5792,Web,Completed
O120279,2023-08-03,C1108,Retail Store,Completed
O120280,2024-08-29,C1692,Web,Completed
O120281,2023-07-30,C4521,Retail Store,Completed
O120282,2024-08-12,C2093,Web,Completed
O120283,2024-09-25,C5063,Web,Completed
O120284,2023-12-29,C4851,Mobile App,Completed
O120285,2024-01-07,C1851,Web,Completed
O120286,2023-02-02,C1442,Mobile App,Completed
O120287,2023-12-31,C2373,Marketplace,Completed
O120288,2024-01-01,C1695,Mobile App,Completed
O120289,2024-11-09,C1481,Marketplace,Completed
O120290,2023-10-28,C5661,Web,Completed
O120291,2023-02-16,C1985,Mobile App,Returned
O120292,2023-11-01,C3756,Web,Completed
O120293,2024-04-03,C2260,Web,Completed
O120294,2023-06-27,C1955,Marketplace,Completed
O120295,2024-05-29,C2399,Web,Completed
O120296,2023-06-11,C2229,Web,Completed
O120297,2023-11-20,C3285,Retail Store,Completed
O120298,2023-07-24,C4052,Web,Completed
O120299,2024-11-17,C5724,Marketplace,Completed
O120300,2024-09-16,C4513,Web,Completed
O120301,2024-10-04,C1366,Mobile App,Completed
O120302,2024-11-18,C1861,Marketplace,Completed
O120303,2023-02-05,C2704,Marketplace,Completed
O120304,2023-10-10,C3997,Web,Completed
O120305,2023-04-27,C2093,Web,Completed
O120306,2024-02-07,C3783,Web,Completed
O120307,2024-03-14,C4768,Mobile App,Completed
O120308,2023-11-01,C1142,Mobile App,Completed
O120309,2024-07-28,C5673,Mobile App,Completed
O120310,2023-12-26,C4502,Mobile App,Completed
O120311,2023-11-19,C3167,Web,Completed
O120312,2024-08-28,C2114,Mobile App,Completed
O120313,2023-12-05,C5504,Web,Completed
O120314,2024-10-13,C2593,Retail Store,Completed
O120315,2023-05-31,C5286,Mobile App,Completed
O120316,2023-11-04,C5440,Web,Completed
O120317,2023-07-16,C2787,Retail Store,Completed
O120318,2023-12-02,C1175,Web,Completed
O120319,2024-11-04,C1511,Mobile App,Completed
O120320,2023-01-10,C4115,Mobile App,Completed
O120321,2023-09-19,C5847,Mobile App,Completed
O120322,2024-09-24,C5004,Marketplace,Returned
O120323,2023-03-02,C5048,Web,Completed
O120324,2024-01-05,C5470,Marketplace,Completed
O120325,2023-04-24,C4593,Web,Completed
O120326,2024-04-08,C2049,Marketplace,Completed
O120327,2024-06-26,C3210,Mobile App,Completed
O120328,2024-01-26,C2745,Web,Completed
O120329,2023-03-01,C2054,Mobile App,Returned
O120330,2023-04-30,C3530,Mobile App,Completed
O120331,2024-01-30,C2681,Web,Completed
O120332,2023-11-24,C5144,Mobile App,Completed
O120333,2024-12-23,C3297,Mobile App,Completed
O120334,2023-10-02,C4100,Web,Completed
O120335,2023-11-21,C4140,Mobile App,Completed
O120336,2024-07-19,C1764,Marketplace,Completed
