shipment_id,order_id,order_date,ship_date,delivery_date,warehouse_id,warehouse_city,region,carrier,product_line,processing_days,transit_days,total_days,shipping_cost,status
S202071,O502071,2024-11-28,2024-12-01 07:12:00.000000000,2024-12-06 17:19:38.149429396,WH-SAO,Sao Paulo,LATAM,USPS,Home,3.3,5.42,8.72,19.01,Late
S214683,O514683,2024-11-28,2024-11-30 00:00:00.000000000,2024-12-04 18:32:15.201989831,WH-SIN,Singapore,APAC,USPS,Home,2.0,4.77,6.77,18.4,On-time
S200248,O500248,2024-11-28,2024-11-30 00:00:00.000000000,2024-12-02 10:14:13.069545074,WH-AMS,Amsterdam,Europe,DHL,Beauty,2.0,2.43,4.43,12.43,On-time
S221956,O521956,2024-11-28,2024-11-29 00:28:48.000000000,2024-11-30 17:49:49.049302834,WH-LAX,Los Angeles,North America,UPS,Apparel,1.02,1.72,2.74,11.76,On-time
S213874,O513874,2024-11-28,2024-11-30 00:00:00.000000000,2024-12-02 22:29:47.487885564,WH-AMS,Amsterdam,Europe,USPS,Home,2.0,2.94,4.94,10.94,On-time
S208187,O508187,2024-11-28,2024-11-30 09:07:12.000000000,2024-12-03 01:37:51.483814754,WH-AMS,Amsterdam,Europe,DHL,Electronics,2.38,2.69,5.07,12.4,On-time
S223195,O523195,2024-11-28,2024-11-29 07:55:12.000000000,2024-12-02 07:53:35.133401581,WH-NYC,New York,North America,USPS,Apparel,1.33,3.0,4.33,11.29,On-time
S200036,O500036,2024-11-28,2024-11-30 00:00:00.000000000,2024-12-04 22:29:18.720704304,WH-SIN,Singapore,APAC,UPS,Home,2.0,4.94,6.94,16.65,On-time
S225566,O525566,2024-11-28,2024-11-29 05:45:36.000000000,2024-12-02 06:04:17.826181507,WH-NYC,New York,North America,Local,Sports,1.24,3.01,4.25,7.09,On-time
S226488,O526488,2024-11-28,2024-11-30 00:00:00.000000000,2024-12-02 16:32:03.546055351,WH-AMS,Amsterdam,Europe,DHL,Home,2.0,2.69,4.69,12.67,On-time
S212387,O512387,2024-11-28,2024-11-29 00:00:00.000000000,2024-12-01 05:28:08.598639699,WH-NYC,New York,North America,FedEx,Apparel,1.0,2.23,3.23,13.55,On-time
S224789,O524789,2024-11-28,2024-11-30 05:45:36.000000000,2024-12-03 02:34:52.361340741,WH-LON,London,Europe,Local,Sports,2.24,2.87,5.11,11.78,On-time
S212502,O512502,2024-11-28,2024-11-29 00:00:00.000000000,2024-12-01 06:46:02.619554053,WH-NYC,New York,North America,DHL,Sports,1.0,2.28,3.28,14.51,On-time
S221411,O521411,2024-11-28,2024-11-30 00:00:00.000000000,2024-12-04 00:30:23.067781090,WH-SIN,Singapore,APAC,UPS,Sports,2.0,4.02,6.02,15.83,On-time
S224761,O524761,2024-11-28,2024-11-29 02:09:36.000000000,2024-12-01 19:33:36.854549879,WH-LAX,Los Angeles,North America,UPS,Home,1.09,2.73,3.82,10.69,On-time
S228567,O528567,2024-11-28,2024-11-29 00:00:00.000000000,2024-11-30 22:44:45.980748003,WH-LAX,Los Angeles,North America,DHL,Apparel,1.0,1.95,2.95,10.17,On-time
S221704,O521704,2024-11-28,2024-11-29 08:24:00.000000000,2024-12-02 07:17:16.547305162,WH-LAX,Los Angeles,North America,UPS,Electronics,1.35,2.95,4.3,13.43,On-time
S210142,O510142,2024-11-28,2024-11-30 05:02:24.000000000,2024-12-03 03:19:01.821747417,WH-LON,London,Europe,UPS,Sports,2.21,2.93,5.14,13.45,On-time
S211428,O511428,2024-11-28,2024-11-30 00:00:00.000000000,2024-12-03 07:11:23.272262344,WH-LON,London,Europe,UPS,Apparel,2.0,3.3,5.3,9.68,On-time
S210518,O510518,2024-11-28,2024-11-30 01:55:12.000000000,2024-12-06 03:31:43.536577414,WH-SIN,Singapore,APAC,Local,Electronics,2.08,6.07,8.15,14.69,Late
S209230,O509230,2024-11-28,2024-12-01 00:00:00.000000000,2024-12-06 07:06:20.515960771,WH-SAO,Sao Paulo,LATAM,Local,Sports,3.0,5.3,8.3,11.51,Late
S215404,O515404,2024-11-28,2024-11-30 05:45:36.000000000,2024-12-02 23:46:10.681892489,WH-LON,London,Europe,DHL,Home,2.24,2.75,4.99,11.24,On-time
S221707,O521707,2024-11-28,2024-11-29 07:12:00.000000000,2024-12-01 05:00:27.574406360,WH-NYC,New York,North America,DHL,Beauty,1.3,1.91,3.21,10.82,On-time
S217006,O517006,2024-11-28,2024-12-01 04:22:39.030506688,2024-12-02 15:35:45.528638530,WH-NYC,New York,North America,FedEx,Sports,3.18,1.47,4.65,10.83,On-time
S205047,O505047,2024-11-28,2024-11-30 02:09:36.000000000,2024-12-01 18:03:26.543071782,WH-LON,London,Europe,DHL,Sports,2.09,1.66,3.75,10.91,On-time
S228937,O528937,2024-11-28,2024-11-30 00:00:00.000000000,2024-12-03 04:11:59.298780442,WH-SIN,Singapore,APAC,DHL,Beauty,2.0,3.17,5.17,16.97,On-time
S227443,O527443,2024-11-28,2024-11-29 00:00:00.000000000,2024-12-02 09:04:20.930344507,WH-NYC,New York,North America,Local,Electronics,1.0,3.38,4.38,11.3,On-time
S207996,O507996,2024-11-28,2024-11-29 19:12:00.000000000,2024-12-02 07:09:58.845102906,WH-LAX,Los Angeles,North America,DHL,Apparel,1.8,2.5,4.3,10.04,On-time
S214201,O514201,2024-11-28,2024-11-29 07:26:24.000000000,2024-12-01 21:04:12.513245275,WH-LAX,Los Angeles,North America,UPS,Beauty,1.31,2.57,3.88,13.02,On-time
S229783,O529783,2024-11-28,2024-12-02 00:35:17.951038952,2024-12-06 03:21:07.839510355,WH-SIN,Singapore,APAC,FedEx,Apparel,4.02,4.12,8.14,19.56,Late
S210868,O510868,2024-11-28,2024-11-30 04:19:12.000000000,2024-12-02 08:27:17.705216551,WH-LON,London,Europe,UPS,Home,2.18,2.17,4.35,14.56,On-time
S212205,O512205,2024-11-28,2024-11-29 06:28:48.000000000,2024-12-02 02:01:44.312912932,WH-LAX,Los Angeles,North America,FedEx,Beauty,1.27,2.81,4.08,12.83,On-time
S220923,O520923,2024-11-28,2024-11-29 00:00:00.000000000,2024-11-30 04:34:59.350396897,WH-LAX,Los Angeles,North America,DHL,Home,1.0,1.19,2.19,12.56,On-time
S219630,O519630,2024-11-28,2024-12-01 02:09:36.000000000,2024-12-05 17:51:24.893437311,WH-SAO,Sao Paulo,LATAM,FedEx,Home,3.09,4.65,7.74,19.69,Late
S211615,O511615,2024-11-28,2024-11-30 00:43:12.000000000,2024-12-02 13:37:38.553620439,WH-AMS,Amsterdam,Europe,FedEx,Home,2.03,2.54,4.57,13.74,On-time
S202846,O502846,2024-11-28,2024-11-30 15:07:12.000000000,2024-12-04 13:56:26.075611924,WH-SIN,Singapore,APAC,FedEx,Beauty,2.63,3.95,6.58,19.11,On-time
S204048,O504048,2024-11-28,2024-11-30 00:00:00.000000000,2024-12-03 14:21:33.013961824,WH-LON,London,Europe,DHL,Sports,2.0,3.6,5.6,10.22,On-time
S205992,O505992,2024-11-28,2024-12-01 00:00:00.000000000,2024-12-04 11:18:21.380302414,WH-SAO,Sao Paulo,LATAM,UPS,Apparel,3.0,3.47,6.47,18.3,On-time
S219310,O519310,2024-11-28,2024-11-30 06:14:24.000000000,2024-12-03 07:22:12.348413146,WH-SIN,Singapore,APAC,DHL,Beauty,2.26,3.05,5.31,18.64,On-time
S214260,O514260,2024-11-28,2024-11-29 00:00:00.000000000,2024-12-03 18:45:43.797246134,WH-LAX,Los Angeles,North America,USPS,Beauty,1.0,4.78,5.78,14.14,On-time
S205656,O505656,2024-11-28,2024-11-29 00:00:00.000000000,2024-12-01 05:06:03.153965739,WH-NYC,New York,North America,USPS,Electronics,1.0,2.21,3.21,10.51,On-time
S225774,O525774,2024-11-28,2024-11-30 00:00:00.000000000,2024-12-01 23:48:41.383842151,WH-AMS,Amsterdam,Europe,DHL,Sports,2.0,1.99,3.99,14.95,On-time
S225355,O525355,2024-11-28,2024-11-29 00:00:00.000000000,2024-12-01 06:49:49.878891782,WH-NYC,New York,North America,FedEx,Home,1.0,2.28,3.28,14.17,On-time
S203932,O503932,2024-11-28,2024-11-30 00:00:00.000000000,2024-12-01 23:59:50.848806494,WH-LON,London,Europe,DHL,Home,2.0,2.0,4.0,11.97,On-time
S207186,O507186,2024-11-28,2024-11-30 10:33:36.000000000,2024-12-04 12:19:50.967262934,WH-SIN,Singapore,APAC,UPS,Electronics,2.44,4.07,6.51,21.15,On-time
S223633,O523633,2024-11-28,2024-12-01 06:43:12.000000000,2024-12-05 19:53:20.919192544,WH-SAO,Sao Paulo,LATAM,UPS,Beauty,3.28,4.55,7.83,19.08,Late
S229120,O529120,2024-11-28,2024-11-29 00:00:00.000000000,,WH-LAX,Los Angeles,North America,Local,Electronics,1.0,3.18,4.18,9.9,Failed
S205537,O505537,2024-11-28,2024-12-01 00:00:00.000000000,2024-12-04 15:09:19.494189207,WH-SAO,Sao Paulo,LATAM,DHL,Apparel,3.0,3.63,6.63,17.13,On-time
S213255,O513255,2024-11-28,2024-11-30 13:26:24.000000000,2024-12-03 09:41:26.410998264,WH-LON,London,Europe,UPS,Sports,2.56,2.84,5.4,12.81,On-time
S222330,O522330,2024-11-28,2024-11-30 00:00:00.000000000,2024-12-01 10:29:15.239927497,WH-LON,London,Europe,FedEx,Home,2.0,1.44,3.44,11.44,On-time
S210336,O510336,2024-11-28,2024-11-30 11:02:24.000000000,2024-12-04 20:05:58.259820986,WH-SIN,Singapore,APAC,DHL,Sports,2.46,4.38,6.84,16.16,On-time
S210978,O510978,2024-11-28,2024-12-01 00:00:00.000000000,2024-12-04 18:35:39.049922736,WH-SAO,Sao Paulo,LATAM,FedEx,Electronics,3.0,3.77,6.77,16.84,On-time
S220706,O520706,2024-11-28,2024-11-30 17:43:30.243133223,2024-12-03 19:22:06.149859556,WH-LAX,Los Angeles,North America,DHL,Beauty,2.74,3.07,5.81,14.6,On-time
S210008,O510008,2024-11-28,2024-11-30 10:04:48.000000000,2024-12-01 19:36:05.140125910,WH-AMS,Amsterdam,Europe,UPS,Sports,2.42,1.4,3.82,10.27,On-time
S201903,O501903,2024-11-28,2024-11-30 15:50:24.000000000,2024-12-02 22:47:56.667330651,WH-AMS,Amsterdam,Europe,FedEx,Beauty,2.66,2.29,4.95,12.23,On-time
S221569,O521569,2024-11-28,2024-11-29 00:00:00.000000000,2024-12-02 17:39:56.179142216,WH-LAX,Los Angeles,North America,UPS,Apparel,1.0,3.74,4.74,12.68,On-time
S215026,O515026,2024-11-28,2024-11-29 00:00:00.000000000,2024-12-01 05:34:29.280248319,WH-NYC,New York,North America,FedEx,Home,1.0,2.23,3.23,11.64,On-time
S205607,O505607,2024-11-28,2024-12-01 00:00:00.000000000,2024-12-04 10:15:04.909552773,WH-SAO,Sao Paulo,LATAM,DHL,Apparel,3.0,3.43,6.43,19.96,On-time
S218713,O518713,2024-11-28,2024-11-29 08:52:48.000000000,2024-12-01 13:14:50.622816266,WH-LAX,Los Angeles,North America,FedEx,Apparel,1.37,2.18,3.55,11.08,On-time
S225927,O525927,2024-11-28,2024-11-30 00:00:00.000000000,2024-12-02 23:42:53.641797022,WH-AMS,Amsterdam,Europe,DHL,Home,2.0,2.99,4.99,9.55,On-time
S208986,O508986,2024-11-28,2024-11-30 01:55:12.000000000,2024-12-02 17:20:31.745318150,WH-LON,London,Europe,USPS,Apparel,2.08,2.64,4.72,12.6,On-time
S213466,O513466,2024-11-28,2024-12-02 03:35:25.082853132,2024-12-05 03:53:45.150444804,WH-NYC,New York,North America,Local,Beauty,4.15,3.01,7.16,9.68,Late
S205595,O505595,2024-11-28,2024-12-02 01:19:54.759998219,2024-12-04 11:39:35.598845340,WH-LON,London,Europe,UPS,Apparel,4.06,2.43,6.49,11.17,On-time
S201108,O501108,2024-11-28,2024-11-30 00:00:00.000000000,2024-12-04 12:15:10.951826048,WH-SIN,Singapore,APAC,UPS,Apparel,2.0,4.51,6.51,16.0,On-time
S211120,O511120,2024-11-28,2024-11-29 06:43:12.000000000,2024-12-02 13:27:30.440265958,WH-NYC,New York,North America,Local,Home,1.28,3.28,4.56,8.82,On-time
S218481,O518481,2024-11-28,2024-11-29 17:31:12.000000000,2024-12-01 14:58:25.298765379,WH-LAX,Los Angeles,North America,USPS,Electronics,1.73,1.89,3.62,13.8,On-time
S213334,O513334,2024-11-28,2024-11-30 00:00:00.000000000,2024-12-01 20:28:39.481347319,WH-LON,London,Europe,USPS,Apparel,2.0,1.85,3.85,11.67,On-time
S207510,O507510,2024-11-28,2024-11-30 02:24:00.000000000,2024-12-03 22:02:20.556117415,WH-SIN,Singapore,APAC,DHL,Apparel,2.1,3.82,5.92,18.89,On-time
S207231,O507231,2024-11-28,2024-11-29 00:00:00.000000000,2024-12-01 09:42:57.933259122,WH-LAX,Los Angeles,North America,USPS,Sports,1.0,2.4,3.4,11.57,On-time
S216748,O516748,2024-11-28,2024-12-01 00:00:00.000000000,2024-12-04 14:34:53.332844450,WH-SAO,Sao Paulo,LATAM,DHL,Apparel,3.0,3.61,6.61,17.75,On-time
S218393,O518393,2024-11-28,2024-11-30 05:45:36.000000000,2024-12-04 06:27:35.883403859,WH-SIN,Singapore,APAC,UPS,Electronics,2.24,4.03,6.27,19.01,On-time
S219365,O519365,2024-11-29,2024-12-02 00:00:00.000000000,2024-12-05 15:51:50.471695748,WH-SAO,Sao Paulo,LATAM,UPS,Home,3.0,3.66,6.66,17.99,On-time
S217473,O517473,2024-11-29,2024-11-30 11:02:24.000000000,2024-12-01 23:27:49.752853306,WH-LAX,Los Angeles,North America,DHL,Home,1.46,1.52,2.98,13.29,On-time
S201264,O501264,2024-11-29,2024-12-01 00:00:00.000000000,2024-12-04 06:03:54.625005328,WH-AMS,Amsterdam,Europe,USPS,Sports,2.0,3.25,5.25,13.77,On-time
S229637,O529637,2024-11-29,2024-11-30 00:14:24.000000000,2024-12-03 12:51:28.947806899,WH-LAX,Los Angeles,North America,FedEx,Home,1.01,3.53,4.54,14.16,On-time
S201478,O501478,2024-11-29,2024-11-30 14:52:48.000000000,2024-12-02 10:21:51.940558091,WH-LAX,Los Angeles,North America,DHL,Sports,1.62,1.81,3.43,11.48,On-time
S212634,O512634,2024-11-29,2024-11-30 00:00:00.000000000,2024-12-02 22:18:45.955124896,WH-NYC,New York,North America,DHL,Home,1.0,2.93,3.93,9.28,On-time
S212617,O512617,2024-11-29,2024-11-30 12:14:24.000000000,2024-12-02 11:13:17.319229322,WH-NYC,New York,North America,DHL,Electronics,1.51,1.96,3.47,11.96,On-time
S214049,O514049,2024-11-29,2024-11-30 02:38:24.000000000,2024-12-03 00:55:18.194537291,WH-NYC,New York,North America,DHL,Home,1.11,2.93,4.04,12.5,On-time
S228958,O528958,2024-11-29,2024-12-02 00:00:00.000000000,2024-12-06 01:56:58.044810085,WH-SAO,Sao Paulo,LATAM,DHL,Apparel,3.0,4.08,7.08,16.69,Late
S207852,O507852,2024-11-29,2024-11-30 00:00:00.000000000,2024-12-02 18:03:35.027912183,WH-NYC,New York,North America,DHL,Electronics,1.0,2.75,3.75,13.01,On-time
S220537,O520537,2024-11-29,2024-11-30 05:16:48.000000000,2024-12-04 13:02:37.818445375,WH-NYC,New York,North America,Local,Electronics,1.22,4.32,5.54,6.19,On-time
S203173,O503173,2024-11-29,2024-12-01 01:55:12.000000000,2024-12-02 12:36:00.476863735,WH-LON,London,Europe,FedEx,Electronics,2.08,1.45,3.53,9.83,On-time
S209449,O509449,2024-11-29,2024-11-30 00:00:00.000000000,2024-12-01 21:58:39.058441196,WH-LAX,Los Angeles,North America,DHL,Beauty,1.0,1.92,2.92,9.35,On-time
S223931,O523931,2024-11-29,2024-12-02 00:28:48.000000000,2024-12-05 14:43:18.081173985,WH-SAO,Sao Paulo,LATAM,FedEx,Apparel,3.02,3.59,6.61,16.11,On-time
S222740,O522740,2024-11-29,2024-12-01 08:09:36.000000000,2024-12-02 19:59:12.625928309,WH-AMS,Amsterdam,Europe,DHL,Sports,2.34,1.49,3.83,11.16,On-time
S227607,O527607,2024-11-29,2024-11-30 04:19:12.000000000,2024-12-02 16:29:38.845524045,WH-LAX,Los Angeles,North America,DHL,Sports,1.18,2.51,3.69,10.86,On-time
S201778,O501778,2024-11-29,2024-12-01 00:00:00.000000000,2024-12-02 23:03:05.171616083,WH-AMS,Amsterdam,Europe,DHL,Beauty,2.0,1.96,3.96,9.28,On-time
S216524,O516524,2024-11-29,2024-11-30 00:00:00.000000000,2024-12-02 16:27:22.680859104,WH-NYC,New York,North America,DHL,Apparel,1.0,2.69,3.69,15.61,On-time
S200831,O500831,2024-11-29,2024-11-30 00:00:00.000000000,2024-12-03 13:10:19.332037470,WH-LAX,Los Angeles,North America,USPS,Sports,1.0,3.55,4.55,12.61,On-time
S219690,O519690,2024-11-29,2024-11-30 00:00:00.000000000,2024-12-02 01:09:08.350890526,WH-NYC,New York,North America,DHL,Apparel,1.0,2.05,3.05,13.24,On-time
S229949,O529949,2024-11-29,2024-12-01 00:00:00.000000000,2024-12-02 21:03:02.741159937,WH-LON,London,Europe,DHL,Home,2.0,1.88,3.88,11.1,On-time
S205458,O505458,2024-11-29,2024-11-30 00:00:00.000000000,2024-12-02 14:17:38.294127735,WH-LAX,Los Angeles,North America,DHL,Home,1.0,2.6,3.6,12.07,On-time
S219673,O519673,2024-11-29,2024-12-02 00:12:05.460332158,2024-12-03 15:46:27.946611710,WH-LAX,Los Angeles,North America,FedEx,Apparel,3.01,1.65,4.66,12.29,On-time
S211092,O511092,2024-11-29,2024-12-01 00:00:00.000000000,2024-12-03 06:44:52.279618392,WH-LON,London,Europe,UPS,Sports,2.0,2.28,4.28,10.77,On-time
S221027,O521027,2024-11-29,2024-12-01 14:52:48.000000000,2024-12-05 16:42:45.134175072,WH-SIN,Singapore,APAC,USPS,Home,2.62,4.08,6.7,20.06,On-time
S201459,O501459,2024-11-29,2024-11-30 02:24:00.000000000,2024-12-01 17:35:44.798628546,WH-LAX,Los Angeles,North America,UPS,Sports,1.1,1.63,2.73,13.12,On-time
S226980,O526980,2024-11-29,2024-11-30 00:00:00.000000000,2024-12-02 08:59:14.177702241,WH-NYC,New York,North America,DHL,Beauty,1.0,2.37,3.37,12.31,On-time
S202722,O502722,2024-11-29,2024-12-02 00:00:00.000000000,2024-12-06 16:39:53.704106231,WH-SAO,Sao Paulo,LATAM,Local,Apparel,3.0,4.69,7.69,13.71,Late
S207429,O507429,2024-11-29,2024-11-30 00:00:00.000000000,2024-12-03 07:00:07.755689194,WH-NYC,New York,North America,USPS,Apparel,1.0,3.29,4.29,14.34,On-time
S211094,O511094,2024-11-29,2024-12-01 20:52:48.000000000,2024-12-05 13:26:10.847197907,WH-SIN,Singapore,APAC,FedEx,Beauty,2.87,3.69,6.56,15.41,On-time
S218754,O518754,2024-11-29,2024-12-01 00:57:36.000000000,2024-12-03 20:03:17.296297289,WH-SIN,Singapore,APAC,DHL,Beauty,2.04,2.8,4.84,18.51,On-time
S225984,O525984,2024-11-29,2024-11-30 00:43:12.000000000,2024-12-01 16:05:58.214506568,WH-LAX,Los Angeles,North America,UPS,Home,1.03,1.64,2.67,8.38,On-time
S201605,O501605,2024-11-29,2024-11-30 00:00:00.000000000,2024-12-01 07:10:16.117693276,WH-NYC,New York,North America,FedEx,Beauty,1.0,1.3,2.3,8.6,On-time
S225626,O525626,2024-11-29,2024-12-01 08:09:36.000000000,2024-12-03 08:59:18.066612215,WH-AMS,Amsterdam,Europe,FedEx,Electronics,2.34,2.03,4.37,11.82,On-time
S218143,O518143,2024-11-29,2024-11-30 00:14:24.000000000,2024-12-03 00:57:33.036584664,WH-NYC,New York,North America,USPS,Home,1.01,3.03,4.04,14.73,On-time
S205302,O505302,2024-11-29,2024-12-02 15:53:55.222235027,2024-12-05 16:19:53.449755066,WH-NYC,New York,North America,DHL,Beauty,3.66,3.02,6.68,12.05,On-time
S219324,O519324,2024-11-29,2024-12-01 14:09:36.000000000,2024-12-03 22:35:02.866669823,WH-LON,London,Europe,USPS,Electronics,2.59,2.35,4.94,11.53,On-time
S219165,O519165,2024-11-29,2024-12-01 00:00:00.000000000,2024-12-03 08:11:45.434354447,WH-AMS,Amsterdam,Europe,FedEx,Electronics,2.0,2.34,4.34,11.32,On-time
S217956,O517956,2024-11-29,2024-11-30 12:43:12.000000000,2024-12-03 15:15:29.054723019,WH-NYC,New York,North America,Local,Electronics,1.53,3.11,4.64,7.2,On-time
S206970,O506970,2024-11-29,2024-12-01 00:00:00.000000000,2024-12-04 21:43:09.590894794,WH-SIN,Singapore,APAC,DHL,Home,2.0,3.9,5.9,19.38,On-time
S215390,O515390,2024-11-29,2024-12-01 00:00:00.000000000,2024-12-04 18:35:02.023396929,WH-SIN,Singapore,APAC,DHL,Home,2.0,3.77,5.77,19.07,On-time
S222279,O522279,2024-11-29,2024-11-30 00:43:12.000000000,2024-12-02 08:52:28.517587147,WH-LAX,Los Angeles,North America,DHL,Sports,1.03,2.34,3.37,10.89,On-time
S218332,O518332,2024-11-29,2024-11-30 07:26:24.000000000,2024-12-03 05:09:40.168020127,WH-LAX,Los Angeles,North America,DHL,Sports,1.31,2.91,4.22,14.17,On-time
S223453,O523453,2024-11-29,2024-12-01 00:00:00.000000000,2024-12-06 10:15:04.611085968,WH-SIN,Singapore,APAC,DHL,Sports,2.0,5.43,7.43,18.21,Late
S201834,O501834,2024-11-29,2024-12-02 00:00:00.000000000,2024-12-05 05:39:07.772232893,WH-SAO,Sao Paulo,LATAM,DHL,Apparel,3.0,3.24,6.24,13.82,On-time
S220148,O520148,2024-11-29,2024-12-02 08:52:48.000000000,2024-12-06 10:19:11.040960077,WH-SAO,Sao Paulo,LATAM,UPS,Beauty,3.37,4.06,7.43,19.43,Late
S215298,O515298,2024-11-29,2024-12-01 00:00:00.000000000,2024-12-03 05:16:35.369112391,WH-LON,London,Europe,USPS,Sports,2.0,2.22,4.22,12.93,On-time
S226054,O526054,2024-11-29,2024-12-02 00:00:00.000000000,2024-12-05 12:30:19.379015015,WH-SAO,Sao Paulo,LATAM,USPS,Apparel,3.0,3.52,6.52,18.68,On-time
S206140,O506140,2024-11-29,2024-12-02 17:16:48.000000000,2024-12-07 15:27:41.430319568,WH-SAO,Sao Paulo,LATAM,USPS,Beauty,3.72,4.92,8.64,19.96,Late
S215641,O515641,2024-11-29,2024-12-02 00:00:00.000000000,2024-12-05 15:56:06.296318983,WH-SAO,Sao Paulo,LATAM,USPS,Home,3.0,3.66,6.66,17.1,On-time
S224194,O524194,2024-11-29,2024-12-02 15:21:36.000000000,2024-12-07 06:41:11.066937696,WH-SAO,Sao Paulo,LATAM,DHL,Sports,3.64,4.64,8.28,18.06,Late
S226302,O526302,2024-11-29,2024-12-01 00:00:00.000000000,2024-12-05 09:32:19.292362183,WH-SIN,Singapore,APAC,USPS,Electronics,2.0,4.4,6.4,16.59,On-time
S222215,O522215,2024-11-29,2024-11-30 00:00:00.000000000,2024-12-01 02:01:13.500869557,WH-LAX,Los Angeles,North America,UPS,Electronics,1.0,1.08,2.08,12.66,On-time
S227676,O527676,2024-11-29,2024-12-02 01:55:12.000000000,2024-12-07 05:24:15.705121276,WH-SAO,Sao Paulo,LATAM,Local,Sports,3.08,5.15,8.23,14.84,Late
S205409,O505409,2024-11-29,2024-11-30 08:52:48.000000000,2024-12-01 13:52:47.635876243,WH-LAX,Los Angeles,North America,FedEx,Apparel,1.37,1.21,2.58,11.02,On-time
S214443,O514443,2024-11-29,2024-12-02 14:24:00.000000000,2024-12-06 04:04:45.430508746,WH-SAO,Sao Paulo,LATAM,UPS,Electronics,3.6,3.57,7.17,18.04,Late
S226718,O526718,2024-11-29,2024-11-30 00:00:00.000000000,2024-12-03 00:41:46.828936294,WH-LAX,Los Angeles,North America,USPS,Electronics,1.0,3.03,4.03,13.34,On-time
S226719,O526719,2024-11-29,2024-12-01 00:00:00.000000000,2024-12-03 17:57:47.583418216,WH-LON,London,Europe,USPS,Electronics,2.0,2.75,4.75,13.9,On-time
S211122,O511122,2024-11-29,2024-12-01 04:48:00.000000000,2024-12-04 01:38:20.301994754,WH-LON,London,Europe,USPS,Apparel,2.2,2.87,5.07,15.09,On-time
S229548,O529548,2024-11-29,2024-12-02 17:21:33.158180868,2024-12-04 05:01:39.431448277,WH-AMS,Amsterdam,Europe,DHL,Home,3.72,1.49,5.21,12.31,On-time
S214460,O514460,2024-11-29,2024-12-01 00:00:00.000000000,2024-12-04 15:52:20.851344076,WH-SIN,Singapore,APAC,FedEx,Home,2.0,3.66,5.66,18.23,On-time
S229876,O529876,2024-11-29,2024-12-01 07:26:24.000000000,2024-12-05 03:46:29.382328398,WH-SIN,Singapore,APAC,USPS,Sports,2.31,3.85,6.16,18.4,On-time
S218403,O518403,2024-11-29,2024-12-01 00:00:00.000000000,2024-12-03 05:50:47.717402421,WH-LON,London,Europe,DHL,Electronics,2.0,2.24,4.24,10.82,On-time
S206844,O506844,2024-11-29,2024-11-30 00:00:00.000000000,2024-12-02 11:41:18.352958032,WH-NYC,New York,North America,DHL,Home,1.0,2.49,3.49,10.34,On-time
S207240,O507240,2024-11-29,2024-12-01 00:00:00.000000000,,WH-SIN,Singapore,APAC,FedEx,Sports,2.0,3.28,5.28,17.14,Failed
S212559,O512559,2024-11-29,2024-12-01 00:00:00.000000000,2024-12-04 20:19:29.610512031,WH-SIN,Singapore,APAC,DHL,Beauty,2.0,3.85,5.85,17.97,On-time
S206757,O506757,2024-11-29,2024-11-30 21:07:12.000000000,2024-12-02 06:13:32.442397259,WH-NYC,New York,North America,DHL,Apparel,1.88,1.38,3.26,15.46,On-time
S204279,O504279,2024-11-29,2024-12-02 23:17:51.534736653,2024-12-06 01:51:58.498586040,WH-AMS,Amsterdam,Europe,DHL,Sports,3.97,3.11,7.08,9.24,Late
S200860,O500860,2024-11-29,2024-12-02 00:00:00.000000000,2024-12-04 22:49:08.357717890,WH-SAO,Sao Paulo,LATAM,DHL,Sports,3.0,2.95,5.95,18.63,On-time
S218417,O518417,2024-11-29,2024-12-01 00:00:00.000000000,2024-12-04 14:41:20.084521297,WH-AMS,Amsterdam,Europe,Local,Beauty,2.0,3.61,5.61,10.2,On-time
S222916,O522916,2024-11-29,2024-12-01 01:55:12.000000000,2024-12-03 13:09:48.351264943,WH-LON,London,Europe,DHL,Home,2.08,2.47,4.55,12.01,On-time
S202207,O502207,2024-11-29,2024-12-01 23:02:24.000000000,2024-12-04 21:16:43.645429669,WH-LON,London,Europe,DHL,Beauty,2.96,2.93,5.89,10.08,On-time
S228420,O528420,2024-11-29,2024-12-01 00:00:00.000000000,2024-12-03 00:49:17.586627156,WH-AMS,Amsterdam,Europe,UPS,Sports,2.0,2.03,4.03,12.82,On-time
S217904,O517904,2024-11-29,2024-12-01 00:00:00.000000000,2024-12-04 03:20:48.991029043,WH-SIN,Singapore,APAC,DHL,Home,2.0,3.14,5.14,18.47,On-time
S226213,O526213,2024-11-29,2024-11-30 00:00:00.000000000,2024-12-02 19:19:02.068117599,WH-NYC,New York,North America,DHL,Beauty,1.0,2.8,3.8,13.01,On-time
